,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,temp_F,month,Season,date,date_YM
36034,None,297.28,0.0,0.0,40,Clouds,scattered clouds,2017-08-07 13:00:00,4900,75.434,8,Summer,2017-08-07,2017-08
36035,None,298.21,0.0,0.0,40,Clouds,scattered clouds,2017-08-07 14:00:00,5288,77.108,8,Summer,2017-08-07,2017-08
36036,None,298.5,0.0,0.0,40,Clouds,scattered clouds,2017-08-07 15:00:00,5814,77.63000000000004,8,Summer,2017-08-07,2017-08
36037,None,298.95,0.0,0.0,40,Clouds,scattered clouds,2017-08-07 16:00:00,6468,78.44000000000003,8,Summer,2017-08-07,2017-08
36038,None,299.15,0.0,0.0,40,Clouds,scattered clouds,2017-08-07 17:00:00,6246,78.8,8,Summer,2017-08-07,2017-08
36039,None,299.44,0.0,0.0,40,Clouds,scattered clouds,2017-08-07 18:00:00,4747,79.32200000000003,8,Summer,2017-08-07,2017-08
36040,None,298.62,0.0,0.0,20,Clouds,few clouds,2017-08-07 19:00:00,3419,77.84600000000005,8,Summer,2017-08-07,2017-08
36041,None,297.75,0.0,0.0,20,Clouds,few clouds,2017-08-07 20:00:00,2762,76.28000000000004,8,Summer,2017-08-07,2017-08
36042,None,295.3,0.0,0.0,75,Clouds,broken clouds,2017-08-07 21:00:00,2457,71.87000000000006,8,Summer,2017-08-07,2017-08
36043,None,292.08,0.0,0.0,5,Clear,sky is clear,2017-08-07 22:00:00,1798,66.07400000000001,8,Summer,2017-08-07,2017-08
36044,None,290.43,0.0,0.0,1,Clear,sky is clear,2017-08-07 23:00:00,1174,63.104000000000056,8,Summer,2017-08-07,2017-08
36045,None,289.58,0.0,0.0,1,Clear,sky is clear,2017-08-08 00:00:00,665,61.57400000000001,8,Summer,2017-08-08,2017-08
36046,None,289.42,0.0,0.0,1,Clear,sky is clear,2017-08-08 01:00:00,395,61.28600000000007,8,Summer,2017-08-08,2017-08
36047,None,288.72,0.0,0.0,1,Clear,sky is clear,2017-08-08 02:00:00,321,60.02600000000009,8,Summer,2017-08-08,2017-08
36048,None,288.61,0.0,0.0,1,Clear,sky is clear,2017-08-08 03:00:00,366,59.82800000000007,8,Summer,2017-08-08,2017-08
36049,None,287.79,0.0,0.0,1,Clear,sky is clear,2017-08-08 04:00:00,889,58.352000000000075,8,Summer,2017-08-08,2017-08
36050,None,287.55,0.0,0.0,1,Clear,sky is clear,2017-08-08 05:00:00,2983,57.92000000000006,8,Summer,2017-08-08,2017-08
36051,None,287.15,0.0,0.0,1,Mist,mist,2017-08-08 06:00:00,5737,57.2,8,Summer,2017-08-08,2017-08
36052,None,287.42,0.0,0.0,5,Clear,sky is clear,2017-08-08 07:00:00,6598,57.68600000000007,8,Summer,2017-08-08,2017-08
36053,None,289.57,0.0,0.0,5,Clear,sky is clear,2017-08-08 08:00:00,6113,61.556000000000026,8,Summer,2017-08-08,2017-08
36054,None,291.93,0.0,0.0,1,Clear,sky is clear,2017-08-08 09:00:00,4938,65.80400000000006,8,Summer,2017-08-08,2017-08
36055,None,294.84,0.0,0.0,1,Clear,sky is clear,2017-08-08 10:00:00,4362,71.042,8,Summer,2017-08-08,2017-08
36056,None,296.92,0.0,0.0,20,Clouds,few clouds,2017-08-08 11:00:00,4730,74.78600000000007,8,Summer,2017-08-08,2017-08
36057,None,298.01,0.0,0.0,1,Clear,sky is clear,2017-08-08 12:00:00,4902,76.74800000000002,8,Summer,2017-08-08,2017-08
36058,None,299.36,0.0,0.0,75,Clouds,broken clouds,2017-08-08 13:00:00,4905,79.17800000000007,8,Summer,2017-08-08,2017-08
36059,None,299.62,0.0,0.0,75,Clouds,broken clouds,2017-08-08 14:00:00,5140,79.64600000000004,8,Summer,2017-08-08,2017-08
36060,None,299.87,0.0,0.0,40,Clouds,scattered clouds,2017-08-08 15:00:00,5927,80.09600000000005,8,Summer,2017-08-08,2017-08
36061,None,300.35,0.0,0.0,40,Clouds,scattered clouds,2017-08-08 16:00:00,6997,80.96000000000008,8,Summer,2017-08-08,2017-08
36062,None,300.36,0.0,0.0,40,Clouds,scattered clouds,2017-08-08 17:00:00,6651,80.97800000000007,8,Summer,2017-08-08,2017-08
36063,None,300.28,0.0,0.0,40,Clouds,scattered clouds,2017-08-08 18:00:00,5408,80.83399999999999,8,Summer,2017-08-08,2017-08
36064,None,299.49,0.0,0.0,40,Clouds,scattered clouds,2017-08-08 19:00:00,3677,79.41200000000006,8,Summer,2017-08-08,2017-08
36065,None,298.58,0.0,0.0,40,Clouds,scattered clouds,2017-08-08 20:00:00,3106,77.77400000000002,8,Summer,2017-08-08,2017-08
36066,None,296.15,0.0,0.0,75,Clouds,broken clouds,2017-08-08 21:00:00,3548,73.4,8,Summer,2017-08-08,2017-08
36067,None,293.84,0.0,0.0,75,Clouds,broken clouds,2017-08-08 22:00:00,2007,69.24199999999999,8,Summer,2017-08-08,2017-08
36068,None,292.23,0.0,0.0,1,Clear,sky is clear,2017-08-08 23:00:00,1198,66.34400000000008,8,Summer,2017-08-08,2017-08
36069,None,291.69,0.0,0.0,1,Clear,sky is clear,2017-08-09 00:00:00,676,65.37200000000004,8,Summer,2017-08-09,2017-08
36070,None,291.09,0.0,0.0,1,Clear,sky is clear,2017-08-09 01:00:00,395,64.292,8,Summer,2017-08-09,2017-08
36071,None,290.37,0.0,0.0,1,Clear,sky is clear,2017-08-09 02:00:00,306,62.99600000000005,8,Summer,2017-08-09,2017-08
36072,None,290.08,0.0,0.0,40,Clouds,scattered clouds,2017-08-09 03:00:00,381,62.47400000000001,8,Summer,2017-08-09,2017-08
36073,None,289.86,0.0,0.0,1,Clear,sky is clear,2017-08-09 04:00:00,949,62.07800000000007,8,Summer,2017-08-09,2017-08
36074,None,289.08,0.0,0.0,1,Clear,sky is clear,2017-08-09 05:00:00,3028,60.674000000000014,8,Summer,2017-08-09,2017-08
36075,None,289.08,0.0,0.0,1,Clear,sky is clear,2017-08-09 06:00:00,5803,60.674000000000014,8,Summer,2017-08-09,2017-08
36076,None,289.23,0.0,0.0,75,Clouds,broken clouds,2017-08-09 07:00:00,6017,60.944000000000074,8,Summer,2017-08-09,2017-08
36077,None,290.48,0.0,0.0,75,Clouds,broken clouds,2017-08-09 08:00:00,6205,63.194000000000074,8,Summer,2017-08-09,2017-08
36078,None,291.54,0.0,0.0,1,Clear,sky is clear,2017-08-09 09:00:00,4988,65.10200000000007,8,Summer,2017-08-09,2017-08
36079,None,292.48,0.0,0.0,75,Rain,moderate rain,2017-08-09 10:00:00,4368,66.79400000000007,8,Summer,2017-08-09,2017-08
36080,None,292.61,0.0,0.0,90,Rain,proximity shower rain,2017-08-09 11:00:00,4634,67.02800000000006,8,Summer,2017-08-09,2017-08
36081,None,292.88,0.0,0.0,90,Rain,moderate rain,2017-08-09 12:00:00,4675,67.51400000000004,8,Summer,2017-08-09,2017-08
36082,None,292.29,0.0,0.0,90,Rain,moderate rain,2017-08-09 13:00:00,4699,66.45200000000008,8,Summer,2017-08-09,2017-08
36083,None,292.29,0.0,0.0,90,Mist,mist,2017-08-09 13:00:00,4699,66.45200000000008,8,Summer,2017-08-09,2017-08
36084,None,292.29,0.0,0.0,90,Drizzle,light intensity drizzle,2017-08-09 13:00:00,4699,66.45200000000008,8,Summer,2017-08-09,2017-08
36085,None,291.31,0.0,0.0,90,Rain,moderate rain,2017-08-09 14:00:00,4975,64.68800000000005,8,Summer,2017-08-09,2017-08
36086,None,291.31,0.0,0.0,90,Mist,mist,2017-08-09 14:00:00,4975,64.68800000000005,8,Summer,2017-08-09,2017-08
36087,None,291.31,0.0,0.0,90,Drizzle,light intensity drizzle,2017-08-09 14:00:00,4975,64.68800000000005,8,Summer,2017-08-09,2017-08
36088,None,291.87,0.0,0.0,90,Rain,heavy intensity rain,2017-08-09 15:00:00,5434,65.69600000000005,8,Summer,2017-08-09,2017-08
36089,None,291.87,0.0,0.0,90,Mist,mist,2017-08-09 15:00:00,5434,65.69600000000005,8,Summer,2017-08-09,2017-08
36090,None,291.94,0.0,0.0,90,Rain,moderate rain,2017-08-09 16:00:00,6584,65.82200000000003,8,Summer,2017-08-09,2017-08
36091,None,291.94,0.0,0.0,90,Mist,mist,2017-08-09 16:00:00,6584,65.82200000000003,8,Summer,2017-08-09,2017-08
36092,None,291.94,0.0,0.0,90,Drizzle,drizzle,2017-08-09 16:00:00,6584,65.82200000000003,8,Summer,2017-08-09,2017-08
36093,None,292.15,0.0,0.0,90,Rain,light rain,2017-08-09 17:00:00,5982,66.2,8,Summer,2017-08-09,2017-08
36094,None,292.15,0.0,0.0,90,Mist,mist,2017-08-09 17:00:00,5982,66.2,8,Summer,2017-08-09,2017-08
36095,None,292.15,0.0,0.0,90,Thunderstorm,thunderstorm with rain,2017-08-09 17:00:00,5982,66.2,8,Summer,2017-08-09,2017-08
36096,None,292.15,0.0,0.0,90,Drizzle,drizzle,2017-08-09 17:00:00,5982,66.2,8,Summer,2017-08-09,2017-08
36097,None,291.72,0.0,0.0,90,Rain,heavy intensity rain,2017-08-09 18:00:00,4627,65.42600000000009,8,Summer,2017-08-09,2017-08
36098,None,291.72,0.0,0.0,90,Mist,mist,2017-08-09 18:00:00,4627,65.42600000000009,8,Summer,2017-08-09,2017-08
36099,None,291.72,0.0,0.0,90,Drizzle,drizzle,2017-08-09 18:00:00,4627,65.42600000000009,8,Summer,2017-08-09,2017-08
36100,None,291.72,0.0,0.0,90,Thunderstorm,thunderstorm with rain,2017-08-09 18:00:00,4627,65.42600000000009,8,Summer,2017-08-09,2017-08
36101,None,291.65,0.0,0.0,90,Rain,moderate rain,2017-08-09 19:00:00,3205,65.3,8,Summer,2017-08-09,2017-08
36102,None,291.65,0.0,0.0,90,Mist,mist,2017-08-09 19:00:00,3205,65.3,8,Summer,2017-08-09,2017-08
36103,None,291.65,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-08-09 19:00:00,3205,65.3,8,Summer,2017-08-09,2017-08
36104,None,291.72,0.0,0.0,90,Rain,moderate rain,2017-08-09 20:00:00,2938,65.42600000000009,8,Summer,2017-08-09,2017-08
36105,None,292.01,0.0,0.0,90,Clouds,overcast clouds,2017-08-09 21:00:00,2444,65.94800000000002,8,Summer,2017-08-09,2017-08
36106,None,291.75,0.0,0.0,90,Rain,moderate rain,2017-08-09 22:00:00,1778,65.48000000000005,8,Summer,2017-08-09,2017-08
36107,None,291.75,0.0,0.0,90,Thunderstorm,proximity thunderstorm with rain,2017-08-09 22:00:00,1778,65.48000000000005,8,Summer,2017-08-09,2017-08
36108,None,291.62,0.0,0.0,40,Thunderstorm,thunderstorm with heavy rain,2017-08-09 23:00:00,1142,65.24600000000005,8,Summer,2017-08-09,2017-08
36109,None,291.29,0.0,0.0,90,Thunderstorm,thunderstorm,2017-08-10 00:00:00,622,64.65200000000007,8,Summer,2017-08-10,2017-08
36110,None,291.29,0.0,0.0,90,Rain,heavy intensity rain,2017-08-10 00:00:00,622,64.65200000000007,8,Summer,2017-08-10,2017-08
36111,None,290.62,0.0,0.0,90,Rain,moderate rain,2017-08-10 01:00:00,362,63.44600000000005,8,Summer,2017-08-10,2017-08
36112,None,290.62,0.0,0.0,90,Mist,mist,2017-08-10 01:00:00,362,63.44600000000005,8,Summer,2017-08-10,2017-08
36113,None,290.62,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-08-10 01:00:00,362,63.44600000000005,8,Summer,2017-08-10,2017-08
36114,None,290.15,0.0,0.0,1,Rain,heavy intensity rain,2017-08-10 02:00:00,288,62.6,8,Summer,2017-08-10,2017-08
36115,None,290.15,0.0,0.0,1,Mist,mist,2017-08-10 02:00:00,288,62.6,8,Summer,2017-08-10,2017-08
36116,None,290.15,0.0,0.0,1,Thunderstorm,thunderstorm with light drizzle,2017-08-10 02:00:00,288,62.6,8,Summer,2017-08-10,2017-08
36117,None,289.55,0.0,0.0,40,Mist,mist,2017-08-10 03:00:00,355,61.52000000000006,8,Summer,2017-08-10,2017-08
36118,None,289.55,0.0,0.0,40,Rain,light rain,2017-08-10 03:00:00,355,61.52000000000006,8,Summer,2017-08-10,2017-08
36119,None,288.95,0.0,0.0,40,Fog,fog,2017-08-10 04:00:00,933,60.44000000000002,8,Summer,2017-08-10,2017-08
36120,None,288.95,0.0,0.0,40,Mist,mist,2017-08-10 04:00:00,933,60.44000000000002,8,Summer,2017-08-10,2017-08
36121,None,288.99,0.0,0.0,75,Mist,mist,2017-08-10 05:00:00,2986,60.51200000000006,8,Summer,2017-08-10,2017-08
36122,None,288.99,0.0,0.0,75,Fog,fog,2017-08-10 05:00:00,2986,60.51200000000006,8,Summer,2017-08-10,2017-08
36123,None,289.15,0.0,0.0,75,Mist,mist,2017-08-10 06:00:00,5800,60.8,8,Summer,2017-08-10,2017-08
36124,None,289.15,0.0,0.0,75,Fog,fog,2017-08-10 06:00:00,5800,60.8,8,Summer,2017-08-10,2017-08
36125,None,289.29,0.0,0.0,90,Mist,mist,2017-08-10 07:00:00,6732,61.05200000000008,8,Summer,2017-08-10,2017-08
36126,None,289.29,0.0,0.0,90,Fog,fog,2017-08-10 07:00:00,6732,61.05200000000008,8,Summer,2017-08-10,2017-08
36127,None,289.72,0.0,0.0,75,Mist,mist,2017-08-10 08:00:00,6052,61.82600000000009,8,Summer,2017-08-10,2017-08
36128,None,290.5,0.0,0.0,75,Mist,mist,2017-08-10 09:00:00,5068,63.23000000000004,8,Summer,2017-08-10,2017-08
36129,None,291.02,0.0,0.0,90,Clouds,overcast clouds,2017-08-10 10:00:00,4790,64.16600000000001,8,Summer,2017-08-10,2017-08
36130,None,291.94,0.0,0.0,90,Mist,mist,2017-08-10 11:00:00,5006,65.82200000000003,8,Summer,2017-08-10,2017-08
36131,None,293.28,0.0,0.0,90,Clouds,overcast clouds,2017-08-10 12:00:00,4966,68.234,8,Summer,2017-08-10,2017-08
36132,None,294.29,0.0,0.0,75,Clouds,broken clouds,2017-08-10 13:00:00,5013,70.05200000000008,8,Summer,2017-08-10,2017-08
36133,None,294.79,0.0,0.0,75,Clouds,broken clouds,2017-08-10 14:00:00,5402,70.95200000000008,8,Summer,2017-08-10,2017-08
36134,None,295.01,0.0,0.0,75,Rain,light rain,2017-08-10 15:00:00,5784,71.34800000000003,8,Summer,2017-08-10,2017-08
36135,None,294.88,0.0,0.0,75,Clouds,broken clouds,2017-08-10 16:00:00,6326,71.11400000000003,8,Summer,2017-08-10,2017-08
36136,None,294.86,0.0,0.0,40,Clouds,scattered clouds,2017-08-10 17:00:00,6294,71.07800000000006,8,Summer,2017-08-10,2017-08
36137,None,295.01,0.0,0.0,75,Clouds,broken clouds,2017-08-10 18:00:00,4692,71.34800000000003,8,Summer,2017-08-10,2017-08
36138,None,295.36,0.0,0.0,40,Clouds,scattered clouds,2017-08-10 19:00:00,3452,71.97800000000007,8,Summer,2017-08-10,2017-08
36139,None,294.08,0.0,0.0,40,Clouds,scattered clouds,2017-08-10 20:00:00,3093,69.674,8,Summer,2017-08-10,2017-08
36140,None,292.62,0.0,0.0,40,Clouds,scattered clouds,2017-08-10 21:00:00,3271,67.04600000000005,8,Summer,2017-08-10,2017-08
36141,None,291.28,0.0,0.0,1,Clear,sky is clear,2017-08-10 22:00:00,2248,64.63399999999999,8,Summer,2017-08-10,2017-08
36142,None,290.22,0.0,0.0,20,Clouds,few clouds,2017-08-10 23:00:00,1414,62.72600000000009,8,Summer,2017-08-10,2017-08
36143,None,289.75,0.0,0.0,1,Mist,mist,2017-08-11 00:00:00,715,61.88000000000004,8,Summer,2017-08-11,2017-08
36144,None,289.29,0.0,0.0,1,Mist,mist,2017-08-11 01:00:00,431,61.05200000000008,8,Summer,2017-08-11,2017-08
36145,None,288.35,0.0,0.0,1,Mist,mist,2017-08-11 02:00:00,341,59.360000000000085,8,Summer,2017-08-11,2017-08
36146,None,287.55,0.0,0.0,1,Mist,mist,2017-08-11 03:00:00,409,57.92000000000006,8,Summer,2017-08-11,2017-08
36147,None,287.55,0.0,0.0,1,Fog,fog,2017-08-11 03:00:00,409,57.92000000000006,8,Summer,2017-08-11,2017-08
36148,None,287.29,0.0,0.0,1,Mist,mist,2017-08-11 04:00:00,894,57.452000000000076,8,Summer,2017-08-11,2017-08
36149,None,287.29,0.0,0.0,1,Fog,fog,2017-08-11 04:00:00,894,57.452000000000076,8,Summer,2017-08-11,2017-08
36150,None,286.95,0.0,0.0,75,Mist,mist,2017-08-11 05:00:00,2795,56.84000000000002,8,Summer,2017-08-11,2017-08
36151,None,286.95,0.0,0.0,75,Fog,fog,2017-08-11 05:00:00,2795,56.84000000000002,8,Summer,2017-08-11,2017-08
36152,None,286.68,0.0,0.0,1,Mist,mist,2017-08-11 06:00:00,5356,56.354000000000056,8,Summer,2017-08-11,2017-08
36153,None,286.68,0.0,0.0,1,Fog,fog,2017-08-11 06:00:00,5356,56.354000000000056,8,Summer,2017-08-11,2017-08
36154,None,286.79,0.0,0.0,90,Fog,fog,2017-08-11 07:00:00,6038,56.55200000000008,8,Summer,2017-08-11,2017-08
36155,None,286.79,0.0,0.0,90,Mist,mist,2017-08-11 07:00:00,6038,56.55200000000008,8,Summer,2017-08-11,2017-08
36156,None,287.5,0.0,0.0,90,Mist,mist,2017-08-11 08:00:00,5367,57.83000000000004,8,Summer,2017-08-11,2017-08
36157,None,287.5,0.0,0.0,90,Fog,fog,2017-08-11 08:00:00,5367,57.83000000000004,8,Summer,2017-08-11,2017-08
36158,None,289.08,0.0,0.0,75,Mist,mist,2017-08-11 09:00:00,4694,60.674000000000014,8,Summer,2017-08-11,2017-08
36159,None,291.08,0.0,0.0,5,Clear,sky is clear,2017-08-11 10:00:00,4764,64.27400000000002,8,Summer,2017-08-11,2017-08
36160,None,293.81,0.0,0.0,5,Clear,sky is clear,2017-08-11 11:00:00,4991,69.18800000000005,8,Summer,2017-08-11,2017-08
36161,None,295.35,0.0,0.0,40,Clouds,scattered clouds,2017-08-11 12:00:00,5428,71.96000000000008,8,Summer,2017-08-11,2017-08
36162,None,296.15,0.0,0.0,1,Clear,sky is clear,2017-08-11 13:00:00,5402,73.4,8,Summer,2017-08-11,2017-08
36163,None,296.16,0.0,0.0,1,Clear,sky is clear,2017-08-11 14:00:00,5538,73.41800000000009,8,Summer,2017-08-11,2017-08
36164,None,297.15,0.0,0.0,1,Clear,sky is clear,2017-08-11 15:00:00,5521,75.2,8,Summer,2017-08-11,2017-08
36165,None,297.75,0.0,0.0,75,Clouds,broken clouds,2017-08-11 16:00:00,5941,76.28000000000004,8,Summer,2017-08-11,2017-08
36166,None,298.15,0.0,0.0,40,Clouds,scattered clouds,2017-08-11 17:00:00,5363,77.0,8,Summer,2017-08-11,2017-08
36167,None,297.43,0.0,0.0,75,Rain,light rain,2017-08-11 18:00:00,4553,75.70400000000005,8,Summer,2017-08-11,2017-08
36168,None,297.23,0.0,0.0,1,Clear,sky is clear,2017-08-11 19:00:00,3960,75.34400000000008,8,Summer,2017-08-11,2017-08
36169,None,295.89,0.0,0.0,40,Clouds,scattered clouds,2017-08-11 20:00:00,3611,72.93200000000002,8,Summer,2017-08-11,2017-08
36170,None,293.62,0.0,0.0,40,Rain,light rain,2017-08-11 21:00:00,4585,68.84600000000005,8,Summer,2017-08-11,2017-08
36171,None,291.62,0.0,0.0,40,Clouds,scattered clouds,2017-08-11 22:00:00,3288,65.24600000000005,8,Summer,2017-08-11,2017-08
36172,None,289.95,0.0,0.0,1,Clear,sky is clear,2017-08-11 23:00:00,2272,62.24000000000002,8,Summer,2017-08-11,2017-08
36173,None,289.48,0.0,0.0,1,Mist,mist,2017-08-12 00:00:00,1532,61.39400000000008,8,Summer,2017-08-12,2017-08
36174,None,288.82,0.0,0.0,1,Mist,mist,2017-08-12 01:00:00,963,60.20600000000003,8,Summer,2017-08-12,2017-08
36175,None,288.22,0.0,0.0,40,Clouds,scattered clouds,2017-08-12 02:00:00,638,59.12600000000009,8,Summer,2017-08-12,2017-08
36176,None,287.22,0.0,0.0,1,Clear,sky is clear,2017-08-12 03:00:00,454,57.32600000000009,8,Summer,2017-08-12,2017-08
36177,None,286.43,0.0,0.0,1,Mist,mist,2017-08-12 04:00:00,449,55.90400000000005,8,Summer,2017-08-12,2017-08
36178,None,285.44,0.0,0.0,1,Mist,mist,2017-08-12 05:00:00,811,54.122000000000035,8,Summer,2017-08-12,2017-08
36179,None,285.02,0.0,0.0,1,Mist,mist,2017-08-12 06:00:00,1474,53.36600000000001,8,Summer,2017-08-12,2017-08
36180,None,284.82,0.0,0.0,1,Mist,mist,2017-08-12 07:00:00,1939,53.00600000000003,8,Summer,2017-08-12,2017-08
36181,None,286.55,0.0,0.0,1,Clear,sky is clear,2017-08-12 08:00:00,2679,56.12000000000006,8,Summer,2017-08-12,2017-08
36182,None,290.15,0.0,0.0,5,Clear,sky is clear,2017-08-12 09:00:00,3355,62.6,8,Summer,2017-08-12,2017-08
36183,None,292.86,0.0,0.0,1,Clear,sky is clear,2017-08-12 10:00:00,3831,67.47800000000007,8,Summer,2017-08-12,2017-08
36184,None,295.02,0.0,0.0,1,Clear,sky is clear,2017-08-12 11:00:00,4221,71.36600000000001,8,Summer,2017-08-12,2017-08
36185,None,296.48,0.0,0.0,1,Clear,sky is clear,2017-08-12 12:00:00,4528,73.99400000000007,8,Summer,2017-08-12,2017-08
36186,None,297.51,0.0,0.0,1,Clear,sky is clear,2017-08-12 13:00:00,4632,75.84800000000003,8,Summer,2017-08-12,2017-08
36187,None,298.08,0.0,0.0,40,Clouds,scattered clouds,2017-08-12 14:00:00,4788,76.87400000000001,8,Summer,2017-08-12,2017-08
36188,None,298.15,0.0,0.0,40,Clouds,scattered clouds,2017-08-12 15:00:00,4851,77.0,8,Summer,2017-08-12,2017-08
36189,None,298.94,0.0,0.0,75,Clouds,broken clouds,2017-08-12 16:00:00,4876,78.42200000000004,8,Summer,2017-08-12,2017-08
36190,None,298.62,0.0,0.0,75,Clouds,broken clouds,2017-08-12 17:00:00,4719,77.84600000000005,8,Summer,2017-08-12,2017-08
36191,None,298.35,0.0,0.0,75,Clouds,broken clouds,2017-08-12 18:00:00,4448,77.36000000000008,8,Summer,2017-08-12,2017-08
36192,None,297.75,0.0,0.0,75,Clouds,broken clouds,2017-08-12 19:00:00,3716,76.28000000000004,8,Summer,2017-08-12,2017-08
36193,None,295.65,0.0,0.0,75,Clouds,broken clouds,2017-08-12 20:00:00,3509,72.5,8,Summer,2017-08-12,2017-08
36194,None,293.35,0.0,0.0,75,Clouds,broken clouds,2017-08-12 21:00:00,3442,68.36000000000008,8,Summer,2017-08-12,2017-08
36195,None,291.69,0.0,0.0,75,Clouds,broken clouds,2017-08-12 22:00:00,3854,65.37200000000004,8,Summer,2017-08-12,2017-08
36196,None,290.49,0.0,0.0,1,Clear,sky is clear,2017-08-12 23:00:00,2315,63.21200000000006,8,Summer,2017-08-12,2017-08
36197,None,290.02,0.0,0.0,1,Clear,sky is clear,2017-08-13 00:00:00,1655,62.36600000000001,8,Summer,2017-08-13,2017-08
36198,None,288.89,0.0,0.0,1,Clear,sky is clear,2017-08-13 01:00:00,982,60.332000000000015,8,Summer,2017-08-13,2017-08
36199,None,288.16,0.0,0.0,1,Clear,sky is clear,2017-08-13 02:00:00,581,59.018000000000086,8,Summer,2017-08-13,2017-08
36200,None,287.89,0.0,0.0,1,Clear,sky is clear,2017-08-13 03:00:00,437,58.53200000000002,8,Summer,2017-08-13,2017-08
36201,None,287.69,0.0,0.0,1,Clear,sky is clear,2017-08-13 04:00:00,368,58.17200000000004,8,Summer,2017-08-13,2017-08
36202,None,287.69,0.0,0.0,1,Clear,sky is clear,2017-08-13 05:00:00,512,58.17200000000004,8,Summer,2017-08-13,2017-08
36203,None,287.95,0.0,0.0,40,Clouds,scattered clouds,2017-08-13 06:00:00,858,58.64000000000002,8,Summer,2017-08-13,2017-08
36204,None,288.66,0.0,0.0,1,Rain,light rain,2017-08-13 07:00:00,1099,59.918000000000085,8,Summer,2017-08-13,2017-08
36205,None,289.22,0.0,0.0,40,Drizzle,light intensity drizzle,2017-08-13 08:00:00,1706,60.92600000000009,8,Summer,2017-08-13,2017-08
36206,None,290.01,0.0,0.0,40,Rain,light rain,2017-08-13 09:00:00,2589,62.34800000000003,8,Summer,2017-08-13,2017-08
36207,None,290.01,0.0,0.0,40,Thunderstorm,proximity thunderstorm,2017-08-13 09:00:00,2589,62.34800000000003,8,Summer,2017-08-13,2017-08
36208,None,290.72,0.0,0.0,90,Clouds,overcast clouds,2017-08-13 10:00:00,3288,63.62600000000009,8,Summer,2017-08-13,2017-08
36209,None,292.07,0.0,0.0,75,Clouds,broken clouds,2017-08-13 11:00:00,3793,66.05600000000003,8,Summer,2017-08-13,2017-08
36210,None,293.35,0.0,0.0,75,Clouds,broken clouds,2017-08-13 12:00:00,4161,68.36000000000008,8,Summer,2017-08-13,2017-08
36211,None,293.86,0.0,0.0,75,Rain,light rain,2017-08-13 13:00:00,4254,69.27800000000006,8,Summer,2017-08-13,2017-08
36212,None,293.86,0.0,0.0,75,Drizzle,drizzle,2017-08-13 13:00:00,4254,69.27800000000006,8,Summer,2017-08-13,2017-08
36213,None,293.86,0.0,0.0,75,Rain,light rain,2017-08-13 14:00:00,4639,69.27800000000006,8,Summer,2017-08-13,2017-08
36214,None,293.65,0.0,0.0,75,Rain,moderate rain,2017-08-13 15:00:00,4708,68.9,8,Summer,2017-08-13,2017-08
36215,None,292.95,0.0,0.0,40,Rain,moderate rain,2017-08-13 16:00:00,4457,67.64000000000001,8,Summer,2017-08-13,2017-08
36216,None,292.99,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-08-13 17:00:00,4332,67.71200000000006,8,Summer,2017-08-13,2017-08
36217,None,293.79,0.0,0.0,90,Thunderstorm,proximity thunderstorm with rain,2017-08-13 18:00:00,4077,69.15200000000007,8,Summer,2017-08-13,2017-08
36218,None,293.68,0.0,0.0,90,Rain,proximity shower rain,2017-08-13 19:00:00,3778,68.95400000000005,8,Summer,2017-08-13,2017-08
36219,None,293.68,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-08-13 19:00:00,3778,68.95400000000005,8,Summer,2017-08-13,2017-08
36220,None,293.15,0.0,0.0,75,Rain,proximity shower rain,2017-08-13 20:00:00,2859,68.0,8,Summer,2017-08-13,2017-08
36221,None,293.15,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2017-08-13 20:00:00,2859,68.0,8,Summer,2017-08-13,2017-08
